PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,Seat,GMM_label
-2.2453195034497044,-0.5131164784049562,1.627512731526531,-0.4194370126081169,-0.377293754560416,-1.1051820759007938,0.695056895393119,-0.6370237549397035,-1.0468007250665299,-0.9600474982601598,-1.1034176211844946,-0.5008084464479502,Bristol East,2
-1.217839618037591,0.20767498848513222,1.1105638868984669,-0.4933445076632285,-0.13525578097217905,-0.7711917483294556,0.5565283762117185,-0.274984005373168,-0.5415797937514228,-0.723565372693962,-0.7302275172769483,-0.07518622854393373,Bristol North East,4
-1.1266927128898643,-1.4972944485055255,1.374218021167101,-0.9035322508254554,-0.33750297353803216,-1.1435731139552243,1.2201963136451903,-0.1095649922179177,0.6578587291065147,0.5769431778315824,0.1878187562429974,0.7823026473046601,Bristol North West,2
-0.16502062412475307,-0.36183145469194244,2.1686869600992207,-0.38654313771554744,0.04583533933253474,-1.0749300490432763,1.2525104883027391,-0.9547260522216677,-1.7018290311905817,-0.09041200970550403,-1.1963186868976452,0.09906710296796715,Bristol South,2
3.896271465515861,-0.37979575799140697,-0.777389622829354,-0.17832689563995865,0.14896607371948473,0.6346417749539356,-0.40849445050958566,0.21911606055117638,-0.47990273897990826,-0.6079784757250408,-0.3293161483156566,-0.8537195768262057,Broadland and Fakenham,6
-0.9712533659712144,-2.6137375018046356,-2.4421440199637368,0.10029515259366045,-0.6553388169989897,-1.2211407106759717,0.17050635357992935,0.03468369663650678,0.5274913605264251,-0.36967575187744073,-0.16071478851886342,0.28719022623793383,Bromley and Biggin Hill,2
2.501110562038004,-0.9705760963949756,-1.835871493349903,-0.3208581963433582,-0.5530807238724391,-0.801306757907671,-0.2935517690376704,-0.7084190946817182,0.17815346075256888,0.17891754966551807,0.6239742713579364,-0.44861437596670994,Bromsgrove,5
0.07769617948813755,0.14273892831917148,-1.436558575921549,1.952634812189843,-0.33280083242864894,-0.5375541779457843,-0.2868443004980771,-0.5161278048692558,-0.3130763214808482,-0.9182824055801425,-0.2843429151345317,-0.32400590301124665,Broxbourne,4
0.9245053265463695,-0.8705767378269216,0.2492166202774782,-1.0093504748346656,0.381955559787649,-0.11162861030665781,-0.08181885682490504,-0.9148136148502777,-0.462173683070023,-0.25595839888051686,-0.1449023029864856,0.012800109770913249,Broxtowe,4
-0.2587176896379044,-0.21294999691941716,-1.3749563026507667,0.31756438807816567,-0.5582104526238663,-1.0560341422646375,-0.06658114401628892,-0.45267499098159225,-0.6960988785049442,-0.1778284701741727,-0.11793544650775764,0.37331525033016444,Buckingham and Bletchley,4
-0.35008050778828087,3.899833691212205,0.14021837790450942,-0.519366481899142,-2.015442064013237,1.3473627634520426,-0.5043760026413788,-0.7640257130848961,0.20092967467485176,-0.36465480693723834,-0.31655466979543456,1.0467829636600317,Burnley,4
0.6021053821829535,1.9578375393038214,0.016525036547582337,0.42283726126438786,-0.7322653755402366,0.3698854060362842,-0.40768062739503397,-1.0169060286559892,-0.019003163525655557,-0.23785273298550189,-0.35883273965873896,0.8574730891075577,Burton and Uttoxeter,4
0.4953128682682313,1.5190573777889398,-0.5133587779863269,-0.21696687389445635,-1.6005187948941635,0.4265537124576244,0.21010798967818678,-0.020128052409647417,1.6700678591303095,-0.09496974616269556,0.500002427320867,0.18243311247039667,Bury North,2
-1.4953558392782929,-0.32035623607518726,-1.7089679935625461,2.6707221502825087,-1.0347409164096308,3.8544889339129864,6.05038886046413,-2.253160663024047,-1.4099232663955263,-1.8634530044626716,4.682914185443674,-0.026769397324631773,Bury South,3
2.3287599098434426,-0.6302572191922056,0.05772934169550546,0.09068422505319611,0.131807690713391,0.12338407753096627,-0.11353161449838894,0.32041120795744227,-0.20882355128705538,-0.16894115121876305,-0.3519544517987011,0.23108728074426194,Bury St Edmunds and Stowmarket,5
2.1857920475844526,-1.108271747813218,-0.18990689085689352,-0.7600604125313911,-0.3176772128079602,-0.2223885259655804,-0.04464713788518159,-0.6863221515103717,-0.8370330048317092,-0.38788304472026985,-0.39773959777445145,-0.344572732757298,Calder Valley,5
