Seat,County,Region,Superwealthy,Rural,LGBT,White,WhiteBritish,WhiteOther,Asian,Indian,Pakistani,Bangladeshi,Chinese,Black,Arab,Mixed,OtherEthnicity,Christian,NoReligion,Muslim,Hindu,Jewish,Sikh,Buddhist,Veterans,Age0to17,Age18to24,Age65plus,NoQualifications,Degrees,PublicSector,ManagerialProfessional,Intermediate,Routine,SocialRent,PrivateRent,OwnerOccupation,y2019_Turnout,y2024_Turnout,y2019_CON_share,y2024_CON_share,swing_CON,y2019_GRN_share,y2024_GRN_share,swing_GRN,y2019_LAB_share,y2024_LAB_share,swing_LAB,y2019_LD_share,y2024_LD_share,swing_LD,y2019_OTHER_share,y2024_OTHER_share,swing_OTHER,y2019_REF_share,y2024_REF_share,swing_REF
Birmingham Erdington,West Midlands,West Midlands,0.0,0.0,2.6231303,63.07687119999999,54.8302293,8.246641899999997,15.287989899999898,2.9830024,7.9508392,1.7630192999999998,0.8059281999999999,13.3154786,0.7664944,5.8485248,2.4711846,45.823645899999995,30.5608728,14.217760300000002,1.1353834,0.0707,1.1386696,0.3762703,4.37088774167425,24.9381776678714,12.19906234161178,18.52403277580671,26.57235186998032,24.17658761486721,16.0,21.0787,14.524899999999999,37.4091,25.156392300000004,21.783581299999998,51.7198097,54.0,44.100262268557785,41.4781079062146,15.983194271850406,-25.494913634364195,1.79763367791995,7.254867151902479,5.457233473982529,49.44215523265621,43.71264571868158,-5.729509513974634,3.2506807392949226,3.337475590271614,0.08679485097669115,0.0,6.766672584176578,6.766672584176578,4.031422443914312,22.945144683117345,18.913722239203032
Birmingham Hall Green and Moseley,West Midlands,West Midlands,0.0,0.0,2.4835622,29.598722,24.5841823,5.014539700000001,54.237461499999995,6.7724363,38.540823,5.092115,0.44501660000000004,5.6991108,3.4996036,3.84743259999999,6.6172772,18.9253014,14.5876315,54.4220703,2.8099371,0.1670958,2.6624495,0.259169,2.83487253363517,26.2341349226772,14.65256287627296,16.54082034546775,24.985463165898818,33.05676074607505,18.0,25.837500000000002,13.837399999999999,23.725199999999997,16.432577000000002,24.4019139,58.5352678,68.30050691730911,54.100513620700866,15.021550474496994,9.241455559294334,-5.78009491520266,1.679584066178318,9.40489352497236,7.725309458794042,66.25369643789017,30.759986540402828,-35.49370989748734,7.157076866580336,11.322886122193914,4.165809255613578,7.96111250700632,16.56491852136711,8.603806014360792,1.9269796478478516,5.540066336586069,3.613086688738217
Birmingham Hodge Hill and Solihull North,West Midlands,West Midlands,0.0,0.0,1.8723986000000001,49.6627182,45.954388200000004,3.7083299999999992,34.097618000000004,1.191401,26.393988200000003,2.7630363,0.2861979,7.8712599999999995,0.9583540999999999,4.8874424,3.4809842,32.1757404,23.378088899999998,37.4858946,0.3524294,0.0491,0.40721539999999995,0.1586341,4.49674792943708,28.514030612244802,14.712507806227098,17.34097600142731,29.49514798909263,20.44799682052527,49.0,17.4604,13.9957,35.259800000000006,28.5206242,15.8302333,54.1634496,53.700404437104176,43.90030607783122,28.558628372160605,13.57511131942817,-14.983517052732434,3.4896110815130528,6.913522381063979,3.423911299550926,59.92153823800068,31.213381767049448,-28.70815647095123,4.329926865888507,2.7595500351535036,-1.5703768307350034,0.6223664454884487,26.625849543004453,26.003483097516003,3.0779289969487094,18.912584954300446,15.834655957351735
Birmingham Ladywood,West Midlands,West Midlands,1.0,0.0,4.4403196,22.3264787,15.5792163,6.7472623999999986,40.7851504,5.396098,22.991525600000003,5.8570215,2.3467594000000003,23.7052987,3.6814622999999997,4.9318821,8.2511902,22.2750469,16.243374,48.9382017,1.7950153,0.0928,2.3527475,0.5300761,1.61450617862701,24.009346354322698,25.28304266927373,7.463969220095233,24.57957675397328,31.58092826715481,23.0,18.9374,9.9108,24.725,35.5609308,36.3822167,26.8736758,58.20047046523784,43.70042052948485,9.837206691366342,6.063588397714536,-3.773618293651806,1.8479847311103625,9.508187758003226,7.660203026892863,82.99988772875267,42.53260067251702,-40.46728705623565,2.768608959245537,4.677547226550753,1.9089382673052158,0.34579544178735827,33.18024002843161,32.83444458664425,2.2005164477377344,4.0378359167828535,1.8373194690451191
Birmingham Northfield,West Midlands,West Midlands,0.0,0.0,2.9948025,77.8323821,73.4181913,4.414190799999995,6.3717668000000005,1.6532452999999998,1.6263406,0.3831595,0.9657847,7.5954652,0.7858018,5.8809886,2.3193677,46.77979,39.902401,5.263109099999999,0.7728133,0.0789,0.5176829,0.3404832,5.51182833523876,24.544207735210698,10.760245256040509,22.29600368368748,23.40536876033255,27.40993589362385,11.0,26.8521,15.242,33.6517,28.654662199999997,14.847305599999999,54.45770949999999,59.50075581157822,50.80007555519577,46.08395129543166,25.33729947944332,-20.74665181598834,2.22466355396869,7.460427068947201,5.235763514978511,42.70118099423235,39.64995219377457,-3.0512288004577854,4.607250755287009,4.756719430574737,0.14946867528772856,0.5813421221276207,1.8272601721024115,1.2459180499747908,3.8016112789526684,20.96834165515776,17.166730376205095
Birmingham Perry Barr,West Midlands,West Midlands,0.0,0.0,1.8168668,21.0251375,16.4181554,4.606982099999998,52.9932134,16.005383300000002,19.4019317,13.6518435,0.47513929999999993,17.1567139,0.759074,3.7855225999999997,5.0394308,25.5937238,10.9652218,42.8900852,3.3366706,0.0451,9.5036846,0.5153539,2.51742933198123,26.543904599985602,15.801712522275748,15.04759421045763,28.90438612589466,24.9058111040342,17.0,17.4085,13.209299999999999,31.1088,23.0466967,23.987223099999998,52.1142828,63.4003621719506,49.10055682934818,20.42417137376106,11.27921869996798,-9.144952673793078,1.8821272514121283,6.510833600170776,4.628706348758648,68.01023126931685,34.14451915892838,-33.865712110388465,6.526697218373655,3.474223503041947,-3.0524737153317076,0.31546413726953,2.5669761981001176,2.2515120608305876,2.8413087498667804,6.526843846728574,3.6855350968617935
Birmingham Selly Oak,West Midlands,West Midlands,0.0,0.0,5.0251766,68.869883,62.7130886,6.156794399999999,16.3924257,4.0844484,7.122552,1.3685819,1.8260104999999998,6.16787809999999,1.2120932,5.576184,2.9936572000000004,38.890483599999996,36.817201100000005,12.900836199999999,1.8093765000000002,0.47225280000000003,1.5306548,0.44539920000000005,4.64357369044453,20.4345925467196,23.7964425520225,18.01845111370547,17.83726417757104,32.47264967879602,24.0,27.0023,13.3156,24.1256,21.0490694,22.6903553,54.6482959,63.40008130401144,50.80055529847293,31.62760874511345,15.18361398120917,-16.44399476390428,3.687922725298364,11.243265752283788,7.555343026985424,55.71390158644797,45.20990032012076,-10.504001266327208,6.2423728462986325,6.0484605574785935,-0.19391228882003908,0.0,7.396611404627437,7.396611404627437,2.728194096841583,14.91814798428025,12.189953887438666
Birmingham Yardley,West Midlands,West Midlands,0.0,0.0,2.0235733999999996,44.085014799999996,38.7809755,5.304039300000002,40.873173200000004,3.7254332000000003,26.7616304,6.9258349,0.2986337,6.4263502,1.6878529,4.1200877,4.4953619,29.986698,18.300342699999998,42.557502400000004,1.4226944,0.043199999999999995,1.7865166,0.1858752,3.9367078962740902,27.4237075257137,14.417511488406321,16.917482255820122,27.66017038160812,23.56634379740927,15.0,19.4877,14.8878,32.5301,18.5609428,22.2665278,58.349630399999995,58.3007554362192,49.400669719128,26.745573426239677,10.054227534307216,-16.69134589193246,1.2003054455209277,5.417220008853476,4.216914563332548,58.103851477115455,31.19466578131917,-26.909185695796285,8.931895194005632,10.054227534307216,1.1223323403015844,0.0,29.277335104028328,29.277335104028328,5.018374457118313,14.002324037184593,8.98394958006628
Bishop Auckland,County Durham,North East,0.0,70.2,2.3427930999999997,98.0331915999999,96.3264775,1.706714099999906,0.7433155,0.1885525,0.0585,0.0303,0.2243124,0.3055688,0.0574,0.7325372,0.18526889999999901,58.115166200000004,35.776516,0.29474229999999996,0.11269559999999999,0.028200000000000003,0.07690000000000001,0.2340601,9.48213324596915,18.3374160577775,8.8116264335863,30.61248238321191,22.55492142912986,25.758997211581057,18.0,25.785999999999998,17.884800000000002,36.5526,17.7633734,18.6151542,63.2915243,69.90018494726885,57.10028248587571,52.996303851669325,25.636332154253346,-27.35997169741598,0.6059259558481953,4.593464763648057,3.9875388077998615,36.61004625234796,42.14015385757043,5.530107605222469,3.5992001777382807,3.39624508373117,-0.20295509400711076,0.6564197855022116,0.8187597397778712,0.16233995427565961,5.532103976894024,23.415044401019124,17.8829404241251
Blackburn,Lancashire,North West,0.0,0.4,1.8503922999999998,47.8236528999999,43.951322399999995,3.8723304999999044,47.4722675,21.3720833,23.4839387,1.2498554,0.2321796,1.0959586000000001,0.7107719,1.8298595,1.7782641,31.296426399999998,16.0939071,46.7578219,0.3549538,0.0214,0.0845,0.1690256,4.77419354838709,27.4805181704313,13.25303998052557,17.72983875641899,26.68627220327021,25.411128102576168,31.0,20.6717,14.7095,33.2949,22.2754342,20.1066997,57.017369699999996,61.800855257568465,53.10037824478036,23.32913277580479,8.93357677372901,-14.39555600207578,1.5992668117768358,3.6413197212436037,2.0420529094667677,65.98235765838011,26.708154396070665,-39.27420326230944,2.424103562836522,1.7718003445881658,-0.6523032182483561,0.7308970099667774,19.440944274436188,18.71004726446941,5.934242181234964,12.456605035101704,6.52236285386674
Blackley and Middleton South,Greater Manchester,North West,0.0,2.3,3.1636651000000002,63.3007035,56.8318495,6.468854000000002,14.931464799999999,1.3670923,9.6427862,0.3205533,1.6000578,14.3553718,1.3887635,4.1021798,3.3102776,51.200064999999995,24.735425799999998,16.3151051,0.42711119999999997,1.0853861,0.5246334,0.40995449999999994,4.7081409699684595,27.1932942104487,11.921373464139439,18.37794075626239,25.54489973844812,27.08674206685696,46.0,21.833,15.787,33.9982,28.8283964,22.6778204,47.5246846,52.60002241398632,43.44210030218181,28.22786832853947,9.805360561582642,-18.422507766956826,2.0347288803664645,10.201021059349074,8.166292178982609,59.00980078832427,53.80982769623485,-5.199973092089422,3.0094811974006603,5.079770261646458,2.070289064245798,0.0,0.0,0.0,7.718120805369128,21.10402042118698,13.385899615817852
Blackpool North and Fleetwood,Lancashire,North West,0.0,0.0,2.9108087,97.2758705,95.1917814,2.084089099999997,1.0177638,0.1799924,0.0789,0.0789,0.3041977,0.26520879999999997,0.0979,1.1241632,0.316838099999999,55.892723700000005,37.4298736,0.5041734,0.13472689999999998,0.0979,0.0453,0.302083,10.1754306127556,17.713408393039902,7.730676418638193,32.81588178222244,22.08731173094755,24.22875473022079,28.999999999999996,26.6308,21.2955,33.0514,9.131038199999999,21.0516736,69.3053312,66.40043516909238,57.00068166325835,55.838395140664964,28.933269552738576,-26.90512558792639,1.9061700767263428,3.035159052858168,1.128988976131825,35.61980498721228,40.047835446065534,4.428030458853257,4.036125319693094,3.152355895718727,-0.8837694239743672,0.8851502557544757,1.1217412102367854,0.2365909544823097,1.7143542199488488,23.709638842382205,21.995284622433356
Blackpool South,Lancashire,North West,0.0,0.0,5.2873768000000005,94.0272320999999,89.174815,4.852417099999906,3.0302477000000003,0.7438545000000001,0.5026044000000001,0.3719273,0.40665270000000003,0.5593076,0.1772823,1.6723019,0.7109568,49.6102496,41.9194181,1.6558682000000002,0.43589910000000004,0.1681456,0.074,0.3527401,8.287581699346399,20.904827880208803,9.433178378135585,23.88218913517027,25.192664239283403,22.11562088145285,35.0,21.1004,18.931,37.0317,10.757164399999999,34.867772699999996,53.962795299999996,55.800552558873825,45.40057815403675,48.840005658508986,15.645252984650371,-33.194752673858616,1.9097467817230158,3.4309266628766344,1.5211798811536186,40.116470976564344,48.08413871517908,7.967667738614736,3.5294949780732776,2.9590676520750425,-0.5704273259982351,0.8676380440420616,1.2620807276861854,0.3944426836441238,4.73664356108832,28.61853325753269,23.881889696444368
Blaydon and Consett,County Durham; Tyne and Wear,North East,0.0,26.1,2.7358715,97.80289859999999,95.7970064,2.005892200000003,0.8084032999999999,0.2589315,0.0972,0.038200000000000005,0.1999344,0.2108852,0.1256419,0.8532721999999999,0.3244838,55.497405099999995,38.8713466,0.4315761,0.100519,0.0754,0.14968589999999998,0.190112,8.49126674173994,19.091808826502902,8.132637089455057,27.608612729688097,18.52360696451689,29.157969827472318,14.000000000000002,30.526999999999997,16.9056,34.7676,17.4861031,15.2098907,66.918248,66.90075639948148,59.90039303602593,34.8578728840626,14.33579685427326,-20.52207602978934,3.0256574044501225,6.132745878339966,3.1070884738898434,43.981688491429786,50.1231760469964,6.141487555566613,4.569360161822634,5.384214515823384,0.81485435400075,3.866709251570318,0.3197839681637294,-3.5469252834065887,9.698711806664537,23.704282736403258,14.00557092973872
Blyth and Ashington,Northumberland,North East,0.0,16.1,2.5993865,97.4816692,96.31945950000001,1.162209699999994,1.1424745,0.2875884,0.16250710000000002,0.12212659999999999,0.1703863,0.2166827,0.1260661,0.7416235,0.41759409999999997,48.8260321,44.9210132,0.6667586,0.0689,0.037399999999999996,0.19894420000000002,0.19500469999999998,9.54081741771285,20.216701902748397,8.797851701130929,26.7117777882932,21.718890960485957,22.58856077464365,27.0,24.6082,16.7333,38.0706,22.5672612,17.8172719,59.0401643,57.000039776720016,52.70016435783048,33.454291695743194,15.150615083785054,-18.30367661195814,2.9030006978367062,4.851365065221158,1.9483643673844515,47.685508257734355,49.577980743050915,1.89247248531656,6.422423819492905,3.54694190737853,-2.875481912114375,0.41404977901837636,0.0,-0.41404977901837636,9.12072575017446,26.873097200564345,17.752371450389887
Bognor Regis and Littlehampton,West Sussex,South East,0.0,0.3,2.8448745,95.4968755,87.1164498,8.380425700000005,1.745773,0.48944970000000004,0.0766,0.3596148,0.27554900000000004,0.5968671,0.0757,1.5580194,0.6025123,51.1143284,40.5426863,0.7818046000000001,0.25593130000000003,0.1391743,0.060700000000000004,0.3082384,9.22513908573604,17.544808617923398,7.649714247592783,33.836643020747495,20.50926439587263,24.82858093864418,14.000000000000002,28.8661,20.966,33.881099999999996,10.2912868,21.056417,67.3936496,68.20011948983039,62.200228892472566,62.16911064559132,32.780646914922535,-29.388463730668782,3.258426966292135,4.568549145879943,1.310122179587808,18.973528851647306,29.090262822255212,10.116733970607907,13.288897352885165,10.623706274698392,-2.6651910781867727,2.3100361835840793,1.4803353754155602,-0.8297008081685191,0.0,21.45649946682836,21.45649946682836
Bolsover,Derbyshire,East Midlands,0.0,51.2,2.5796478,97.3812238,93.7721514,3.609072400000002,0.8846355,0.33844830000000004,0.0889,0.02,0.1866957,0.48322950000000003,0.045899999999999996,0.9644280999999999,0.2865078,48.3621697,44.775016699999995,0.2945199,0.1587413,0.0499,0.1417689,0.1737168,7.44647141369788,19.2562714637696,7.794808958846332,26.01175819126489,23.9982126035603,22.21202386415787,9.0,25.166100000000004,16.753899999999998,41.8529,17.485967799999997,15.9039472,66.0465327,61.20080929347608,55.000518457071756,47.70995708906209,25.625677522741196,-22.08427956632089,1.569752167440231,8.84667954941792,7.276927381977688,36.16560119099746,40.526464627421404,4.360863436423948,3.811629739907172,3.48305603996795,-0.3285736999392217,2.160872230493038,0.0,-2.160872230493038,8.582187582100008,21.518122260451523,12.935934678351515
Bolton North East,Greater Manchester,North West,0.0,0.3,2.4844721,75.5104549,72.0869397,3.4235152000000055,16.771713,8.1216313,7.4097158,0.1632753,0.39063190000000003,3.8194139000000003,0.6864587,2.3121895,1.5862287,48.7034534,27.642690399999996,17.039449400000002,1.1701399,0.0456,0.0772,0.1860988,6.0799085791679,23.7988864348278,10.50607242831007,23.29674447309828,22.63198757763975,26.459627329192546,17.0,26.233099999999997,17.116500000000002,32.208999999999996,21.4495821,18.0383028,59.9724897,64.70053739712868,54.200105002625065,45.012438809084344,21.940081643949352,-23.072357165134992,1.6110264023754113,10.800525842385664,9.189499440010252,42.448439130085866,37.28407020457114,-5.164368925514729,4.389695851055293,3.475633663137988,-0.9140621879173048,0.0,4.755644733504001,4.755644733504001,6.538399807399085,21.744043912451854,15.20564410505277
Bolton South and Walkden,Greater Manchester,North West,0.0,0.0,3.0005567,64.59414559999999,60.194599100000005,4.399546499999996,24.336226,8.9860446,12.4603354,0.5747313000000001,0.4573566,6.1714804,0.6653931,2.3936343,2.50453309999999,40.8455835,26.8237599,25.0590921,1.9913224,0.1157557,0.0866,0.2217977,5.10193258236279,27.3463787777752,12.13537435778413,17.80269862536788,26.41895219132036,23.53394566124992,25.0,20.5751,15.204500000000001,35.1618,28.0840953,20.368288200000002,50.5420371,58.100735770048736,46.400301545420284,31.741087668242997,11.291632818846466,-20.44945484939653,2.4486176791560568,7.655023016517736,5.20640533736168,56.58875954892688,40.869212022745735,-15.719547526181145,3.8536740632957436,3.7476306525859733,-0.1060434107097703,0.0,13.826157595450853,13.826157595450853,5.36786104037832,22.610343893853234,17.242482853474915
Bolton West,Greater Manchester,North West,0.0,1.0,2.2120384,83.0682822,80.550722,2.517560200000002,11.9343447999999,6.2938202,4.4092357,0.1495863,0.43654790000000004,1.7024351,0.3551404,2.1705284,1.1244416,55.120586100000004,27.418337199999996,9.762898100000001,2.3384552999999997,0.0682,0.0865,0.21369700000000003,6.5595229437859,21.980591605284598,8.756681152904726,25.4333383285878,17.664387959360962,33.05636338457277,9.0,34.5584,18.5517,28.255599999999998,12.835430200000001,15.0098175,71.5875209,69.10083556196045,59.327941254722504,56.543274244004174,27.844297950580742,-28.69897629342343,1.7907275206545281,9.264989461410826,7.474261940756298,35.24905751183123,38.93223911386161,3.6831816020303805,5.644902542712762,4.408269429122382,-1.23663311359038,0.0,0.45293510919772184,0.45293510919772184,0.7720381807973049,19.09726893582672,18.325230755029413
Bootle,Merseyside,North West,0.0,0.0,3.2861231999999996,95.3689361,91.5033389,3.865597200000004,1.578221,0.2702676,0.0789,0.0671,0.4665568,0.6845135999999999,0.2722404,1.4440576,0.9242363,64.8556943,28.3008818,0.8591269,0.4862796,0.0868,0.0681,0.281115,7.75814036417125,21.299715159826903,9.065318059956107,22.535949305386268,24.30761022457195,23.96687199883591,31.0,24.049300000000002,18.566399999999998,35.031800000000004,27.0565424,19.6973412,52.5150995,65.40052401282102,53.20051449057224,9.17151340139098,4.305555555555555,-4.865957845835425,2.3711717574327897,10.041152263374485,7.6699805059416954,79.44442184894457,68.7474279835391,-10.696993865405474,3.7052100703623867,3.3461934156378605,-0.35901665472452615,0.0,1.3528806584362139,1.3528806584362139,5.30768292186928,12.20679012345679,6.899107201587509
Boston and Skegness,Lincolnshire,East Midlands,0.0,40.1,2.2205215000000003,95.7337121,82.2927963,13.4409158,1.643872,0.6205353,0.33221449999999997,0.0878,0.1910664,0.4896589,0.11446769999999999,1.3202512,0.8124624,57.417161500000006,34.3007143,0.9871762,0.2556158,0.0568,0.0732,0.2401239,9.64508317122553,19.3480957802967,7.632011462767077,31.15280879935935,29.11603181333968,18.08478730775993,20.0,20.8524,17.6703,44.1726,16.6931322,21.8797141,60.1528384,59.40068877248077,53.40030095831463,76.42720689501978,33.39513039179335,-43.03207650322643,0.0,3.722654801631442,3.722654801631442,15.558221155982052,18.85799035965888,3.2997692036768296,4.842507441467857,3.3988382153009518,-1.4436692261669055,3.1720645075303215,2.261772339636633,-0.9102921678936884,0.0,38.363613891978744,38.363613891978744
Bournemouth East,Dorset,South West,0.5,0.0,4.315063,88.063033,75.1779085,12.8851245,4.5045213,1.6448937000000001,0.1879611,0.316074,0.7892497,1.5186511,0.5676239,3.6600989,2.2536633,47.1534908,40.1961884,2.5958967,0.9949690000000001,0.5358245,0.0944,0.6031532000000001,7.00596115633613,19.426197035167,10.63073158460445,22.49754156470821,15.107253339981188,34.98169950934288,27.0,33.679700000000004,19.6372,27.587699999999998,9.0592483,33.1752238,57.1031772,67.40086901866478,62.10072181199702,50.5939831333117,28.583834335337343,-22.01014879797436,4.159909179370743,6.212424849699398,2.0525156703286553,32.719753486863446,40.783789801825876,8.06403631496243,10.98361985079468,6.862614117123135,-4.121005733671545,1.5427343496594228,3.6005344021376082,2.0578000524781856,0.0,13.95680249387664,13.95680249387664
